date,mean_month,std_month
2021-05-31,12.512264784946236,6.383585103073727
2021-06-30,9.979548611111111,5.938231475593254
2021-07-31,10.130913978494624,6.794737853081138
2021-08-31,12.037298387096774,7.564266722675478
2021-09-30,15.646560111188327,5.0651967988850926
2021-10-31,18.42416806722689,7.695086431196191
2021-11-30,21.64875,6.200201553604075
