date,mean_month,std_month
2021-05-31,80.96875,20.32465980572584
2021-06-30,86.80451388888889,15.368902861679535
2021-07-31,79.53393817204301,19.986336275798177
2021-08-31,75.0383064516129,23.255046497152247
2021-09-30,84.25886031966644,19.467022006417658
2021-10-31,66.51563025210083,24.68700519882975
2021-11-30,68.25243055555555,23.972786781550347
